,dist_code,month,sector,investment in cr,number_of_employees,district,Mmm,quarter,fiscal_year
4126,17_1,01-02-2022,Engineering,1.5,20,Medak,Feb,Q4,2021
4127,17_2,01-02-2022,Beverages,0.165,4,Sangareddy,Feb,Q4,2021
4128,17_2,01-02-2022,R&D,0.25,15,Sangareddy,Feb,Q4,2021
4129,17_2,01-02-2022,Pharmaceuticals and Chemicals,218.1,560,Sangareddy,Feb,Q4,2021
4130,17_2,01-02-2022,Others,18.6411,106,Sangareddy,Feb,Q4,2021
4131,17_2,01-02-2022,Granite and Stone Crushing,5.5602,25,Sangareddy,Feb,Q4,2021
4132,17_2,01-02-2022,Food Processing,1.0378,20,Sangareddy,Feb,Q4,2021
4133,17_2,01-02-2022,Engineering,2.7856,49,Sangareddy,Feb,Q4,2021
4134,17_2,01-02-2022,Electrical and Electronic Products,2.0813,30,Sangareddy,Feb,Q4,2021
4135,17_2,01-02-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.5,20,Sangareddy,Feb,Q4,2021
4136,14_4,01-02-2022,Food Processing,4.0113,40,Wanaparthy,Feb,Q4,2021
4137,22_2,01-02-2022,Wood and Leather,0.585,12,Bhadradri Kothagudem,Feb,Q4,2021
4138,22_2,01-02-2022,Plastic and Rubber,0.9506,4,Bhadradri Kothagudem,Feb,Q4,2021
4139,22_2,01-02-2022,Others,0.22,6,Bhadradri Kothagudem,Feb,Q4,2021
4140,22_2,01-02-2022,Engineering,0.12,2,Bhadradri Kothagudem,Feb,Q4,2021
4141,22_2,01-02-2022,Food Processing,0.9,7,Bhadradri Kothagudem,Feb,Q4,2021
4142,14_5,01-02-2022,Others,0.229,8,Narayanpet,Feb,Q4,2021
4143,14_5,01-02-2022,Food Processing,1.1614,18,Narayanpet,Feb,Q4,2021
4144,14_5,01-02-2022,Beverages,602.5,500,Narayanpet,Feb,Q4,2021
4145,20_2,01-02-2022,Granite and Stone Crushing,0.25,12,Jagtial,Feb,Q4,2021
4146,20_2,01-02-2022,Food Processing,0.992,22,Jagtial,Feb,Q4,2021
4147,20_2,01-02-2022,Engineering,0.548,10,Jagtial,Feb,Q4,2021
4148,20_2,01-02-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,2,Jagtial,Feb,Q4,2021
4149,20_2,01-02-2022,Beverages,0.1,4,Jagtial,Feb,Q4,2021
4150,21_6,01-02-2022,Food Processing,0.515,9,Mulugu,Feb,Q4,2021
4151,21_2,01-02-2022,Wood and Leather,0.2028,4,Warangal,Feb,Q4,2021
4152,21_2,01-02-2022,Food Processing,1.56,18,Warangal,Feb,Q4,2021
4153,18_1,01-02-2022,Agro based incl Cold Storages,0.045,2,Nizamabad,Feb,Q4,2021
4154,18_1,01-02-2022,Wood and Leather,0.4,5,Nizamabad,Feb,Q4,2021
4155,18_1,01-02-2022,Paper and Printing,0.125,5,Nizamabad,Feb,Q4,2021
4156,18_1,01-02-2022,Food Processing,1.34,15,Nizamabad,Feb,Q4,2021
4157,18_1,01-02-2022,Engineering,0.11,7,Nizamabad,Feb,Q4,2021
4158,17_3,01-02-2022,R&D,0.03,500,Siddipet,Feb,Q4,2021
4159,17_3,01-02-2022,Plastic and Rubber,2.0,14,Siddipet,Feb,Q4,2021
4160,17_3,01-02-2022,Pharmaceuticals and Chemicals,123.726,221,Siddipet,Feb,Q4,2021
4161,17_3,01-02-2022,Food Processing,5.64,48,Siddipet,Feb,Q4,2021
4162,17_3,01-02-2022,Engineering,0.24,6,Siddipet,Feb,Q4,2021
4163,17_3,01-02-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,10,Siddipet,Feb,Q4,2021
4164,21_1,01-02-2022,Granite and Stone Crushing,0.1,4,Hanumakonda,Feb,Q4,2021
4165,21_1,01-02-2022,Engineering,0.52,23,Hanumakonda,Feb,Q4,2021
4166,21_1,01-02-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.57,32,Hanumakonda,Feb,Q4,2021
4167,21_1,01-02-2022,Beverages,0.05,2,Hanumakonda,Feb,Q4,2021
4168,21_1,01-02-2022,Others,6.262,53,Hanumakonda,Feb,Q4,2021
4169,14_1,01-03-2022,Solar and Other Renewable Energy,38.1105,20,Mahabubnagar,Mar,Q4,2021
4170,14_1,01-03-2022,Pharmaceuticals and Chemicals,2.1618,20,Mahabubnagar,Mar,Q4,2021
4171,14_1,01-03-2022,Paper and Printing,0.307,8,Mahabubnagar,Mar,Q4,2021
4172,19_1,01-03-2022,Others,0.12,16,Adilabad,Mar,Q4,2021
4173,19_1,01-03-2022,Pharmaceuticals and Chemicals,0.2,6,Adilabad,Mar,Q4,2021
4174,19_1,01-03-2022,Granite and Stone Crushing,0.11,10,Adilabad,Mar,Q4,2021
4175,20_3,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.54,24,Rajanna Sircilla,Mar,Q4,2021
4176,20_3,01-03-2022,Engineering,0.7055,18,Rajanna Sircilla,Mar,Q4,2021
4177,20_3,01-03-2022,Food Processing,7.3,74,Rajanna Sircilla,Mar,Q4,2021
4178,20_3,01-03-2022,Granite and Stone Crushing,0.25,10,Rajanna Sircilla,Mar,Q4,2021
4179,21_5,01-03-2022,Food Processing,1.0,9,Mahabubabad,Mar,Q4,2021
4180,21_5,01-03-2022,Wood and Leather,0.11,5,Mahabubabad,Mar,Q4,2021
4181,21_5,01-03-2022,Others,1.05,6,Mahabubabad,Mar,Q4,2021
4182,19_2,01-03-2022,Agro based incl Cold Storages,0.2,10,Nirmal,Mar,Q4,2021
4183,19_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,4,Nirmal,Mar,Q4,2021
4184,23_1,01-03-2022,Beverages,0.14,3,Nalgonda,Mar,Q4,2021
4185,23_1,01-03-2022,Agro based incl Cold Storages,0.99,10,Nalgonda,Mar,Q4,2021
4186,23_1,01-03-2022,Food Processing,0.44,10,Nalgonda,Mar,Q4,2021
4187,15_3,01-03-2022,Engineering,0.18,3,Vikarabad,Mar,Q4,2021
4188,15_3,01-03-2022,Food Processing,1.3738,26,Vikarabad,Mar,Q4,2021
4189,15_3,01-03-2022,Granite and Stone Crushing,0.2704,9,Vikarabad,Mar,Q4,2021
4190,14_3,01-03-2022,Solar and Other Renewable Energy,73.1825,10,Nagarkurnool,Mar,Q4,2021
4191,14_3,01-03-2022,Food Processing,6.755,47,Nagarkurnool,Mar,Q4,2021
4192,23_2,01-03-2022,Agro based incl Cold Storages,0.99,10,Suryapet,Mar,Q4,2021
4193,23_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2769,8,Suryapet,Mar,Q4,2021
4194,23_2,01-03-2022,Engineering,0.25,5,Suryapet,Mar,Q4,2021
4195,23_2,01-03-2022,Food Processing,0.15,15,Suryapet,Mar,Q4,2021
4196,23_2,01-03-2022,Granite and Stone Crushing,1.7,33,Suryapet,Mar,Q4,2021
4197,23_2,01-03-2022,Pharmaceuticals and Chemicals,104.63,690,Suryapet,Mar,Q4,2021
4198,23_3,01-03-2022,Engineering,5.6597,72,Yadadri Bhuvanagiri,Mar,Q4,2021
4199,23_3,01-03-2022,Solar and Other Renewable Energy,1.32,20,Yadadri Bhuvanagiri,Mar,Q4,2021
4200,23_3,01-03-2022,Others,0.25,4,Yadadri Bhuvanagiri,Mar,Q4,2021
4201,23_3,01-03-2022,Pharmaceuticals and Chemicals,40.8958,350,Yadadri Bhuvanagiri,Mar,Q4,2021
4202,23_3,01-03-2022,Plastic and Rubber,3.87,36,Yadadri Bhuvanagiri,Mar,Q4,2021
4203,23_3,01-03-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",3.988,10,Yadadri Bhuvanagiri,Mar,Q4,2021
4204,23_3,01-03-2022,Electrical and Electronic Products,0.66,9,Yadadri Bhuvanagiri,Mar,Q4,2021
4205,20_4,01-03-2022,Beverages,0.04,2,Peddapalli,Mar,Q4,2021
4206,20_4,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.73,22,Peddapalli,Mar,Q4,2021
4207,20_4,01-03-2022,Food Processing,0.2,4,Peddapalli,Mar,Q4,2021
4208,20_4,01-03-2022,Granite and Stone Crushing,0.225,8,Peddapalli,Mar,Q4,2021
4209,15_2,01-03-2022,Agro based incl Cold Storages,4.4,100,Medchal_Malkajgiri,Mar,Q4,2021
4210,15_2,01-03-2022,Food Processing,4.1939,25,Medchal_Malkajgiri,Mar,Q4,2021
4211,15_2,01-03-2022,Granite and Stone Crushing,2.5,10,Medchal_Malkajgiri,Mar,Q4,2021
4212,15_2,01-03-2022,Engineering,30.1083,332,Medchal_Malkajgiri,Mar,Q4,2021
4213,15_2,01-03-2022,Electrical and Electronic Products,3.0992,138,Medchal_Malkajgiri,Mar,Q4,2021
4214,15_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.89,23,Medchal_Malkajgiri,Mar,Q4,2021
4215,15_2,01-03-2022,Paper and Printing,20.3304,199,Medchal_Malkajgiri,Mar,Q4,2021
4216,15_2,01-03-2022,Wood and Leather,0.67,25,Medchal_Malkajgiri,Mar,Q4,2021
4217,15_2,01-03-2022,R&D,37.4584,347,Medchal_Malkajgiri,Mar,Q4,2021
4218,15_2,01-03-2022,Plastic and Rubber,15.725,158,Medchal_Malkajgiri,Mar,Q4,2021
4219,15_2,01-03-2022,Pharmaceuticals and Chemicals,12.0015,176,Medchal_Malkajgiri,Mar,Q4,2021
4220,15_2,01-03-2022,Others,1.0,16,Medchal_Malkajgiri,Mar,Q4,2021
4221,21_3,01-03-2022,Wood and Leather,0.09,2,Jangoan,Mar,Q4,2021
4222,21_3,01-03-2022,Textiles,0.08,3,Jangoan,Mar,Q4,2021
4223,21_3,01-03-2022,Others,4.9,9,Jangoan,Mar,Q4,2021
4224,21_3,01-03-2022,Food Processing,0.0475,2,Jangoan,Mar,Q4,2021
4225,21_3,01-03-2022,Engineering,0.06,2,Jangoan,Mar,Q4,2021
4226,18_2,01-03-2022,Food Processing,20.2185,69,Kamareddy,Mar,Q4,2021
4227,18_2,01-03-2022,Engineering,0.18,11,Kamareddy,Mar,Q4,2021
4228,18_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,5,Kamareddy,Mar,Q4,2021
4229,14_2,01-03-2022,Food Processing,0.62,10,Jogulamba Gadwal,Mar,Q4,2021
4230,19_3,01-03-2022,Plastic and Rubber,0.23,5,Mancherial,Mar,Q4,2021
4231,19_3,01-03-2022,Food Processing,0.5492,9,Mancherial,Mar,Q4,2021
4232,15_1,01-03-2022,R&D,231.63,750,Rangareddy,Mar,Q4,2021
4233,15_1,01-03-2022,"Real Estate,Industrial Parks and IT Buildings",1862.73,144,Rangareddy,Mar,Q4,2021
4234,15_1,01-03-2022,Plastic and Rubber,12.8757,125,Rangareddy,Mar,Q4,2021
4235,15_1,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.03,42,Rangareddy,Mar,Q4,2021
4236,15_1,01-03-2022,Granite and Stone Crushing,1.03,25,Rangareddy,Mar,Q4,2021
4237,15_1,01-03-2022,Food Processing,0.19,4,Rangareddy,Mar,Q4,2021
4238,15_1,01-03-2022,Others,1.155,45,Rangareddy,Mar,Q4,2021
4239,15_1,01-03-2022,Pharmaceuticals and Chemicals,14.2531,275,Rangareddy,Mar,Q4,2021
4240,15_1,01-03-2022,Agro based incl Cold Storages,1.5,5,Rangareddy,Mar,Q4,2021
4241,15_1,01-03-2022,Engineering,29.88,87,Rangareddy,Mar,Q4,2021
4242,15_1,01-03-2022,Electrical and Electronic Products,15.4437,45,Rangareddy,Mar,Q4,2021
4243,19_4,01-03-2022,Engineering,1.51,10,Kumurambheem Asifabad,Mar,Q4,2021
4244,19_4,01-03-2022,Electrical and Electronic Products,0.155,10,Kumurambheem Asifabad,Mar,Q4,2021
4245,19_4,01-03-2022,Food Processing,0.25,10,Kumurambheem Asifabad,Mar,Q4,2021
4246,22_1,01-03-2022,Food Processing,10.3636,46,Khammam,Mar,Q4,2021
4247,22_1,01-03-2022,Agro based incl Cold Storages,0.9253,9,Khammam,Mar,Q4,2021
4248,22_1,01-03-2022,Engineering,0.3,40,Khammam,Mar,Q4,2021
4249,22_1,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8228,55,Khammam,Mar,Q4,2021
4250,22_1,01-03-2022,Beverages,0.4,4,Khammam,Mar,Q4,2021
4251,22_1,01-03-2022,Others,0.8,24,Khammam,Mar,Q4,2021
4252,22_1,01-03-2022,Plastic and Rubber,0.075,8,Khammam,Mar,Q4,2021
4253,20_1,01-03-2022,Agro based incl Cold Storages,0.25,12,Karimnagar,Mar,Q4,2021
4254,20_1,01-03-2022,"Real Estate,Industrial Parks and IT Buildings",0.2259,10,Karimnagar,Mar,Q4,2021
4255,20_1,01-03-2022,Others,0.8,20,Karimnagar,Mar,Q4,2021
4256,20_1,01-03-2022,Granite and Stone Crushing,1.72,55,Karimnagar,Mar,Q4,2021
4257,20_1,01-03-2022,Food Processing,1.255,26,Karimnagar,Mar,Q4,2021
4258,20_1,01-03-2022,Engineering,0.6121,26,Karimnagar,Mar,Q4,2021
4259,20_1,01-03-2022,Wood and Leather,0.09,2,Karimnagar,Mar,Q4,2021
4260,20_1,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.325,10,Karimnagar,Mar,Q4,2021
4261,17_1,01-03-2022,Electrical and Electronic Products,18.8125,100,Medak,Mar,Q4,2021
4262,17_1,01-03-2022,Engineering,18.87,262,Medak,Mar,Q4,2021
4263,17_1,01-03-2022,Others,15.0,50,Medak,Mar,Q4,2021
4264,17_1,01-03-2022,Beverages,2.0,20,Medak,Mar,Q4,2021
4265,17_1,01-03-2022,Pharmaceuticals and Chemicals,4.65,53,Medak,Mar,Q4,2021
4266,17_1,01-03-2022,Solar and Other Renewable Energy,38.0,20,Medak,Mar,Q4,2021
4267,17_1,01-03-2022,R&D,1.7689,15,Medak,Mar,Q4,2021
4268,17_1,01-03-2022,Plastic and Rubber,6.1502,23,Medak,Mar,Q4,2021
4269,17_1,01-03-2022,Paper and Printing,3.25,66,Medak,Mar,Q4,2021
4270,17_2,01-03-2022,Food Processing,43.558,33,Sangareddy,Mar,Q4,2021
4271,17_2,01-03-2022,Granite and Stone Crushing,0.96,70,Sangareddy,Mar,Q4,2021
4272,17_2,01-03-2022,Others,0.95,10,Sangareddy,Mar,Q4,2021
4273,17_2,01-03-2022,Paper and Printing,2.227,43,Sangareddy,Mar,Q4,2021
4274,17_2,01-03-2022,Pharmaceuticals and Chemicals,56.7511,280,Sangareddy,Mar,Q4,2021
4275,17_2,01-03-2022,Plastic and Rubber,2.9778,20,Sangareddy,Mar,Q4,2021
4276,17_2,01-03-2022,R&D,60.2385,2510,Sangareddy,Mar,Q4,2021
4277,17_2,01-03-2022,Wood and Leather,0.69,70,Sangareddy,Mar,Q4,2021
4278,17_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.75,15,Sangareddy,Mar,Q4,2021
4279,17_2,01-03-2022,Engineering,33.9468,221,Sangareddy,Mar,Q4,2021
4280,14_4,01-03-2022,Food Processing,6.9363,102,Wanaparthy,Mar,Q4,2021
4281,22_2,01-03-2022,Paper and Printing,13.6385,44,Bhadradri Kothagudem,Mar,Q4,2021
4282,22_2,01-03-2022,Engineering,0.46,6,Bhadradri Kothagudem,Mar,Q4,2021
4283,22_2,01-03-2022,Others,0.0525,1,Bhadradri Kothagudem,Mar,Q4,2021
4284,22_2,01-03-2022,Wood and Leather,0.22,10,Bhadradri Kothagudem,Mar,Q4,2021
4285,22_2,01-03-2022,Beverages,0.06,1,Bhadradri Kothagudem,Mar,Q4,2021
4286,22_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.48,20,Bhadradri Kothagudem,Mar,Q4,2021
4287,22_2,01-03-2022,Plastic and Rubber,0.08,4,Bhadradri Kothagudem,Mar,Q4,2021
4288,14_5,01-03-2022,Granite and Stone Crushing,0.94,9,Narayanpet,Mar,Q4,2021
4289,14_5,01-03-2022,Food Processing,0.25,5,Narayanpet,Mar,Q4,2021
4290,14_5,01-03-2022,Pharmaceuticals and Chemicals,0.46,10,Narayanpet,Mar,Q4,2021
4291,20_2,01-03-2022,Engineering,0.05,3,Jagtial,Mar,Q4,2021
4292,20_2,01-03-2022,Plastic and Rubber,0.101,2,Jagtial,Mar,Q4,2021
4293,20_2,01-03-2022,Food Processing,0.2131,4,Jagtial,Mar,Q4,2021
4294,20_2,01-03-2022,Beverages,0.25,11,Jagtial,Mar,Q4,2021
4295,20_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.2,8,Jagtial,Mar,Q4,2021
4296,21_2,01-03-2022,Textiles,29.3774,15,Warangal,Mar,Q4,2021
4297,21_2,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0625,85,Warangal,Mar,Q4,2021
4298,21_2,01-03-2022,Engineering,0.6646,19,Warangal,Mar,Q4,2021
4299,21_2,01-03-2022,Food Processing,1.2869,13,Warangal,Mar,Q4,2021
4300,21_2,01-03-2022,Granite and Stone Crushing,0.65,15,Warangal,Mar,Q4,2021
4301,18_1,01-03-2022,Paper and Printing,0.1,5,Nizamabad,Mar,Q4,2021
4302,18_1,01-03-2022,Food Processing,1.1992,18,Nizamabad,Mar,Q4,2021
4303,18_1,01-03-2022,Others,0.32,8,Nizamabad,Mar,Q4,2021
4304,18_1,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,2,Nizamabad,Mar,Q4,2021
4305,18_1,01-03-2022,Agro based incl Cold Storages,5.2425,14,Nizamabad,Mar,Q4,2021
4306,18_1,01-03-2022,Engineering,0.53,17,Nizamabad,Mar,Q4,2021
4307,17_3,01-03-2022,Pharmaceuticals and Chemicals,5.0994,20,Siddipet,Mar,Q4,2021
4308,17_3,01-03-2022,Food Processing,0.49,16,Siddipet,Mar,Q4,2021
4309,17_3,01-03-2022,Engineering,0.19,1,Siddipet,Mar,Q4,2021
4310,17_3,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.99,12,Siddipet,Mar,Q4,2021
4311,17_3,01-03-2022,Plastic and Rubber,5.4733,59,Siddipet,Mar,Q4,2021
4312,17_3,01-03-2022,Agro based incl Cold Storages,1.04,115,Siddipet,Mar,Q4,2021
4313,16_1,01-03-2022,Engineering,0.24,34,Hyderabad,Mar,Q4,2021
4314,16_1,01-03-2022,Food Processing,1.0,100,Hyderabad,Mar,Q4,2021
4315,21_1,01-03-2022,Others,2.5,24,Hanumakonda,Mar,Q4,2021
4316,21_1,01-03-2022,Granite and Stone Crushing,0.748,10,Hanumakonda,Mar,Q4,2021
4317,21_1,01-03-2022,Engineering,0.49,8,Hanumakonda,Mar,Q4,2021
4318,21_1,01-03-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,6,Hanumakonda,Mar,Q4,2021
4319,21_1,01-03-2022,Pharmaceuticals and Chemicals,2.0,6,Hanumakonda,Mar,Q4,2021
4320,14_1,01-04-2022,Pharmaceuticals and Chemicals,35.0,450,Mahabubnagar,Apr,Q1,2022
4321,14_1,01-04-2022,Others,47.0,60,Mahabubnagar,Apr,Q1,2022
4322,14_1,01-04-2022,Food Processing,6.0,5,Mahabubnagar,Apr,Q1,2022
4323,14_1,01-04-2022,Agro based incl Cold Storages,26.855,64,Mahabubnagar,Apr,Q1,2022
4324,14_1,01-04-2022,Solar and Other Renewable Energy,590.654,45,Mahabubnagar,Apr,Q1,2022
4325,20_3,01-04-2022,Textiles,0.1,6,Rajanna Sircilla,Apr,Q1,2022
4326,20_3,01-04-2022,Food Processing,3.3462,46,Rajanna Sircilla,Apr,Q1,2022
4327,20_3,01-04-2022,Engineering,0.23,6,Rajanna Sircilla,Apr,Q1,2022
4328,21_5,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.105,5,Mahabubabad,Apr,Q1,2022
4329,21_5,01-04-2022,Food Processing,0.17,3,Mahabubabad,Apr,Q1,2022
4330,21_5,01-04-2022,Engineering,0.095,3,Mahabubabad,Apr,Q1,2022
4331,21_5,01-04-2022,Granite and Stone Crushing,0.986,8,Mahabubabad,Apr,Q1,2022
4332,21_5,01-04-2022,Wood and Leather,0.147,8,Mahabubabad,Apr,Q1,2022
4333,21_5,01-04-2022,Beverages,0.1,4,Mahabubabad,Apr,Q1,2022
4334,19_2,01-04-2022,Electrical and Electronic Products,1.078,1,Nirmal,Apr,Q1,2022
4335,19_2,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,3,Nirmal,Apr,Q1,2022
4336,19_2,01-04-2022,Engineering,0.13,3,Nirmal,Apr,Q1,2022
4337,19_2,01-04-2022,Solar and Other Renewable Energy,0.44,4,Nirmal,Apr,Q1,2022
4338,23_1,01-04-2022,Pharmaceuticals and Chemicals,0.12,1,Nalgonda,Apr,Q1,2022
4339,23_1,01-04-2022,Engineering,0.03,3,Nalgonda,Apr,Q1,2022
4340,23_1,01-04-2022,Agro based incl Cold Storages,1.0,4,Nalgonda,Apr,Q1,2022
4341,23_1,01-04-2022,Food Processing,0.5,8,Nalgonda,Apr,Q1,2022
4342,23_1,01-04-2022,Plastic and Rubber,0.8719,6,Nalgonda,Apr,Q1,2022
4343,15_3,01-04-2022,Pharmaceuticals and Chemicals,0.1,5,Vikarabad,Apr,Q1,2022
4344,15_3,01-04-2022,Others,0.95,10,Vikarabad,Apr,Q1,2022
4345,15_3,01-04-2022,Food Processing,0.16,7,Vikarabad,Apr,Q1,2022
4346,15_3,01-04-2022,Beverages,5.75,25,Vikarabad,Apr,Q1,2022
4347,15_3,01-04-2022,Granite and Stone Crushing,0.115,7,Vikarabad,Apr,Q1,2022
4348,14_3,01-04-2022,Food Processing,4.3,35,Nagarkurnool,Apr,Q1,2022
4349,14_3,01-04-2022,Others,1.1,8,Nagarkurnool,Apr,Q1,2022
4350,14_3,01-04-2022,Agro based incl Cold Storages,0.65,8,Nagarkurnool,Apr,Q1,2022
4351,23_2,01-04-2022,Pharmaceuticals and Chemicals,102.63,545,Suryapet,Apr,Q1,2022
4352,23_3,01-04-2022,Plastic and Rubber,2.638,35,Yadadri Bhuvanagiri,Apr,Q1,2022
4353,23_3,01-04-2022,Others,0.93,6,Yadadri Bhuvanagiri,Apr,Q1,2022
4354,23_3,01-04-2022,Food Processing,3.9054,25,Yadadri Bhuvanagiri,Apr,Q1,2022
4355,23_3,01-04-2022,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.97,16,Yadadri Bhuvanagiri,Apr,Q1,2022
4356,23_3,01-04-2022,Engineering,2.4506,42,Yadadri Bhuvanagiri,Apr,Q1,2022
4357,23_3,01-04-2022,Pharmaceuticals and Chemicals,22.0,100,Yadadri Bhuvanagiri,Apr,Q1,2022
4358,20_4,01-04-2022,Beverages,0.5,12,Peddapalli,Apr,Q1,2022
4359,15_2,01-04-2022,R&D,432.4276,260,Medchal_Malkajgiri,Apr,Q1,2022
4360,15_2,01-04-2022,Plastic and Rubber,8.42,159,Medchal_Malkajgiri,Apr,Q1,2022
4361,15_2,01-04-2022,Pharmaceuticals and Chemicals,51.9892,566,Medchal_Malkajgiri,Apr,Q1,2022
4362,15_2,01-04-2022,Paper and Printing,1.52,44,Medchal_Malkajgiri,Apr,Q1,2022
4363,15_2,01-04-2022,Others,1.22,85,Medchal_Malkajgiri,Apr,Q1,2022
4364,15_2,01-04-2022,Granite and Stone Crushing,2.4996,15,Medchal_Malkajgiri,Apr,Q1,2022
4365,15_2,01-04-2022,Engineering,13.728,168,Medchal_Malkajgiri,Apr,Q1,2022
4366,15_2,01-04-2022,Electrical and Electronic Products,0.6889,10,Medchal_Malkajgiri,Apr,Q1,2022
4367,15_2,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8,11,Medchal_Malkajgiri,Apr,Q1,2022
4368,21_3,01-04-2022,Beverages,0.07,3,Jangoan,Apr,Q1,2022
4369,21_3,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.051,4,Jangoan,Apr,Q1,2022
4370,21_3,01-04-2022,Food Processing,24.252,106,Jangoan,Apr,Q1,2022
4371,21_3,01-04-2022,Others,0.08,3,Jangoan,Apr,Q1,2022
4372,21_3,01-04-2022,Textiles,2.0579,5,Jangoan,Apr,Q1,2022
4373,18_2,01-04-2022,Pharmaceuticals and Chemicals,7.5,100,Kamareddy,Apr,Q1,2022
4374,18_2,01-04-2022,Agro based incl Cold Storages,0.1,5,Kamareddy,Apr,Q1,2022
4375,18_2,01-04-2022,Engineering,0.022,2,Kamareddy,Apr,Q1,2022
4376,18_2,01-04-2022,Granite and Stone Crushing,0.2,10,Kamareddy,Apr,Q1,2022
4377,14_2,01-04-2022,Solar and Other Renewable Energy,74.79,4,Jogulamba Gadwal,Apr,Q1,2022
4378,19_3,01-04-2022,Food Processing,0.1592,3,Mancherial,Apr,Q1,2022
4379,19_3,01-04-2022,Others,0.24,10,Mancherial,Apr,Q1,2022
4380,19_3,01-04-2022,Textiles,1.11,40,Mancherial,Apr,Q1,2022
4381,19_3,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0163,35,Mancherial,Apr,Q1,2022
4382,15_1,01-04-2022,Engineering,38.2726,171,Rangareddy,Apr,Q1,2022
4383,15_1,01-04-2022,Agro based incl Cold Storages,0.24,7,Rangareddy,Apr,Q1,2022
4384,15_1,01-04-2022,Food Processing,0.24,15,Rangareddy,Apr,Q1,2022
4385,15_1,01-04-2022,Paper and Printing,9.9579,20,Rangareddy,Apr,Q1,2022
4386,15_1,01-04-2022,Others,32.3953,215,Rangareddy,Apr,Q1,2022
4387,15_1,01-04-2022,Plastic and Rubber,26.4618,165,Rangareddy,Apr,Q1,2022
4388,15_1,01-04-2022,Granite and Stone Crushing,2.69,50,Rangareddy,Apr,Q1,2022
4389,15_1,01-04-2022,Pharmaceuticals and Chemicals,4.5011,111,Rangareddy,Apr,Q1,2022
4390,15_1,01-04-2022,Electrical and Electronic Products,8.149,70,Rangareddy,Apr,Q1,2022
4391,19_4,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.145,10,Kumurambheem Asifabad,Apr,Q1,2022
4392,19_4,01-04-2022,Food Processing,0.6799,9,Kumurambheem Asifabad,Apr,Q1,2022
4393,22_1,01-04-2022,Beverages,0.075,2,Khammam,Apr,Q1,2022
4394,22_1,01-04-2022,Agro based incl Cold Storages,0.08,4,Khammam,Apr,Q1,2022
4395,22_1,01-04-2022,Others,3.7661,36,Khammam,Apr,Q1,2022
4396,22_1,01-04-2022,Granite and Stone Crushing,4.861,29,Khammam,Apr,Q1,2022
4397,22_1,01-04-2022,Food Processing,0.6166,16,Khammam,Apr,Q1,2022
4398,22_1,01-04-2022,Engineering,0.1767,6,Khammam,Apr,Q1,2022
4399,22_1,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7608,60,Khammam,Apr,Q1,2022
4400,20_1,01-04-2022,Agro based incl Cold Storages,1.1053,27,Karimnagar,Apr,Q1,2022
4401,20_1,01-04-2022,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.49,9,Karimnagar,Apr,Q1,2022
4402,20_1,01-04-2022,Engineering,0.4116,15,Karimnagar,Apr,Q1,2022
4403,20_1,01-04-2022,Food Processing,0.75,26,Karimnagar,Apr,Q1,2022
4404,20_1,01-04-2022,Granite and Stone Crushing,4.42,105,Karimnagar,Apr,Q1,2022
4405,20_1,01-04-2022,Others,8.3883,126,Karimnagar,Apr,Q1,2022
4406,20_1,01-04-2022,Plastic and Rubber,0.2,5,Karimnagar,Apr,Q1,2022
